"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Lower middle income","LMC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","12461843448.5204","12506215331.9048","11542236165.3778","12724746857.5732","14527354620.0661","15094205430.3024","16210158297.4211","16006047633.8527","15728723362.6999","16585100712.0196","18313385569.8436","20463203319.8198","22557556215.5654","29340492521.7018","47028716139.0171","63731696792.8779","65809507661.3399","80614983348.5473","93263227710.5437","93183807253.7946","123600768939.271","138162133855.468","125016546170.454","124858525785.677","118374351483.281","113182100596.973","106213188087.219","114503919761.532","131569053612.213","140278857946.429","148910762780.964","155740307958.493","168116724359.895","170359561162.439","179804084914.815","221100492606.99","242348420210.048","252970383265.098","246328905329.283","248610756688.161","266336370115.589","273879184340.027","293635555443.265","348432000000","441657000000","552271000000","648619000000","816833000000","1078842000000","876404000000","1084598000000","1352979000000","1415498000000","1415532000000","1445113000000","1302871000000","1259493000000","1461457000000","1639710000000","1614576000000","1372928000000","1878240000000","2163829000000",
"Low & middle income","LMY","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","31198858066.2063","30825753600.7044","29906726343.6551","31880975432.5841","35905010097.323","37745380091.12","40847488464.9439","41465154751.0716","43125276404.8649","45911663164.0323","51807046768.6161","57875790241.6112","64755077205.3242","88153160404.6063","141824576828.421","171734920445.946","172068417147.385","195998506989.439","227648932035.562","263023403581.09","369132071764.891","414262290403.893","372114373557.037","349751044551.026","351645194011.925","348167153399.449","346761998013.025","376564781696.918","443453550463.614","484148488699.358","513013372456.252","551900395389.58","622765060600.483","679721315222.266","777214738871.029","934116364675.027","1015358643029.97","1085993453456.84","1016814095679.93","1026321910670.96","1220669188413.04","1224372327634.61","1309390316257.38","1575789555690.75","2041747640833.57","2452370872718.58","2900801483852.1","3520920291510.44","4371009432091.32","3499612668389.42","4573441877914.2","5669359749446.29","5925305891695.94","6148799316781.02","6098337587452.89","5248719677008.79","4945681602217.67","5692855083542.76","6398045970149.86","6253313148032.61","5699383637285.13","7514056810732.87","8331297140046.32",
"Lesotho","LSO","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","17000000","20000000","20000000","22000000","24000000","25000000","32000000","33000000","33000000","33000000","32000000","39000000","56000000","88000000","120000000","164000000","212000000","234000000","281000000","328000000","464000000","516000000","524000000","485000000","441000000","343000000","354000000","469000000","587000000","617000000","672000000","813000000","899000000","870000000","879000000","1107000000","1126000000","1140000000","941000000","866000000","809000000","743000000","815000000","1121000000","1440000000","1410000000","1500000000","1738000000","1800000000","1850000000","2300000000","2500000000","2602000000","2175000000","2207000000","1997000000","1861000000","2066000000","2185000000","1783000000","1586000000","1844000000","1924000000",
"Late-demographic dividend","LTE","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","15440436151.5276","15308620243.3655","15393701420.4519","16098317365.9","17520730847.6123","18476209662.6856","20913163206.1805","21552561908.1866","22984573718.1512","25025823913.9895","28500292332.4377","31910820880.6853","38152799907.4392","53971282512.5409","86467213526.1941","92846723594.5115","97616879194.0061","112914191536.341","130993491438.724","165780400065.792","208513948787.414","209199496349.097","187589221817.58","177589065486.62","180829292899.243","190720764860.668","193691072850.05","209188982814.276","247945089222.157","280007118479.125","302784367078.342","342070803655.721","389134256356.126","436435993132.914","515295116574.66","640544716224.78","692232536986.791","719393652465.461","670370803501.972","667204621411.067","799796136868.506","832791462396.923","917308557309.996","1134969313978.21","1478667140938.85","1747549144560.32","2098195661367.18","2625664084851.04","3219856176706.76","2562395180422.46","3297723886030.35","4081100712300.3","4239797191041.55","4476819120990.41","4466579105442.21","3826089237904.11","3682238607714.12","4200326567271.03","4727815279721.36","4686380983570.6","4464457692129.27","5800958190878.9","6243657107360.13",
"Lithuania","LTU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2216000000","2279000000","2350000000","3650000000","4560000000","5645000000","5795000000","4835000000","5457000000","6353000000","7709000000","9803000000","12387000000","15548000000","19373000000","24412000000","31099000000","18304000000","23403000000","31773000000","31965000000","34806000000","34359000000","28154000000","27376000000","32258000000","36502000000","35759000000","33359000000","44488000000","54938000000",
"Luxembourg","LUX","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11218000000","11278000000","12331000000","12651000000","16165000000","20046000000","22607000000","27145000000","28029000000","32157000000","25330000000","25092000000","28860000000","27543000000","26692000000","26656000000","23289000000","21872000000","22876000000","24175000000","24264000000","21165000000","26170000000","26416000000",
"Latvia","LVA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","795000000","872000000","1251000000","1818000000","2320000000","2721000000","3191000000","2954000000","3202000000","3506000000","4046000000","5234000000","7096000000","8697000000","11541000000","15322000000","16143000000","9811000000","11691000000","16290000000","17227000000","17865000000","17964000000","14719000000","14434000000","17033000000","19681000000","18959000000","18441000000","24446000000","29466000000",
"Macao SAR, China","MAC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","30000000","32000000","38000000","42000000","48000000","47000000","51000000","43000000","50000000","60000000","65000000","75000000","104000000","158000000","134000000","161000000","161000000","198000000","249000000","351000000","544000000","711000000","719000000","727000000","795000000","778000000","879000000","1120000000","1288000000","1480000000","1539000000","1852000000","1968000000","2025000000","2001000000","2042000000","2000000000","2082000000","1955000000","2040000000","2625000000","2824000000","3009000000","3232000000","4094000000","4514000000","5236000000","6045000000","5880000000","4751000000","5629000000","7927000000","8982000000","10140000000","11262000000","10603000000","8924000000","9451000000","11162000000","11167000000","11588000000","19219000000","17338000000",
"St. Martin (French part)","MAF","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","734000000","768000000","925000000","1013000000","857000000","856000000","761000000","919000000","922000000","595000000","806000000","",
"Morocco","MAR","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","413000000","452000000","434000000","449000000","462000000","453000000","478000000","518000000","552000000","562000000","684000000","701000000","779000000","1144000000","1904000000","2568000000","2618000000","3199000000","2970000000","3678000000","4255000000","4400000000","4315000000","3592000000","3911000000","3850000000","3803000000","4229000000","4773000000","5493000000","6922000000","6873000000","7348000000","6732000000","8272000000","10023000000","9704000000","9525000000","10290000000","10058000000","11534000000","11038000000","11864000000","14250000000","17822000000","20790000000","23980000000","32010000000","42366000000","32881000000","35381000000","44272000000","44872000000","45190000000","46283000000","38100000000","41391000000","44490000000","51038000000","50734000000","43831000000","58034000000","71511000000",
"Monaco","MCO","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640000000","628000000","660000000","840000000","1070000000","1170000000","1018000000","585000000","777000000","892000000","1038000000","1399000000","1769000000","2292000000","2693000000","3690000000","4899000000","3278000000","3855000000","5191000000","5213000000","5492000000","5317000000","3987000000","4020000000","4831000000","5760000000","5843000000","5416000000","7177000000","9219000000",
"Madagascar","MDG","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","112000000","103000000","122000000","128000000","136000000","138000000","146000000","145000000","170000000","182000000","170000000","214000000","205000000","203000000","281000000","366000000","285000000","347000000","443000000","641000000","600000000","545000000","417000000","387000000","366000000","402000000","353000000","302000000","360000000","342000000","651000000","446000000","471000000","514000000","546000000","628000000","629000000","694000000","693000000","742000000","1097000000","1118000000","627000000","1304000000","1680000000","1706000000","1804000000","2635000000","3781000000","3199000000","2584000000","2905000000","3094000000","3260000000","3227000000","2795000000","2966000000","3670000000","4061000000","3942000000","3221000000","4408000000","5471000000",
"Maldives","MDV","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","4000000","3000000","3000000","2000000","2000000","2000000","2000000","3000000","2000000","3000000","2000000","4000000","5000000","7000000","7000000","7000000","6000000","10000000","14000000","21000000","29000000","31000000","43000000","57000000","53000000","53000000","45000000","81000000","90000000","113000000","138000000","161000000","189000000","191000000","222000000","268000000","302000000","349000000","354000000","402000000","389000000","393000000","392000000","471000000","642000000","745000000","927000000","1096000000","1388000000","963000000","1091000000","1465000000","1554000000","1733000000","1993000000","1896000000","2125000000","2360000000","2960000000","2888000000","1838000000","2573000000","3516000000",
"Middle East & North Africa","MEA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","5805291624.43603","5869750101.87598","5411490613.82629","6088304626.94583","6846698900.57531","7278772132.16502","7994865529.97453","7948535999.31456","9006057894.81383","10184439435.513","11267140423.7623","12769828679.0813","15406583271.8595","22798157739.5444","38345743930.8038","54834021027.2025","62678819164.3871","81040420761.3845","93303646094.3361","102510129567.44","132162036353.53","158072329956.972","159006977879.851","150548817043.277","139063122094.445","119531196266.428","111088142885.504","115301108684.431","134006153106.538","136807075384.046","140115608171.394","151273974914.476","168043250685.965","165232256771.357","162427305839.009","182060955201.735","198999434476.504","200245295985.773","204620415142.01","203880149815.16","219946425317.069","227755972724.404","239373606119.246","275241727323.451","358136336474.945","423046023256.98","474635969974.275","616534257912.368","799223683269.143","688999686846.818","780530724811.556","893225293814.508","989926103102.672","1019641461202.49","1037144959318.57","964682551875.25","891582609803.5","911525458425.196","947335164134.221","1005748644986.76","867302914246.546","1090025082748.37","1302777337684.92",
"Mexico","MEX","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1186000000","1139000000","1143000000","1240000000","1493000000","1560000000","1605000000","1748000000","1960000000","2080000000","2461000000","2407000000","2718000000","3814000000","6057000000","6580000000","6028000000","5489000000","8109000000","12086000000","22144000000","28462000000","17742000000","12476000000","16691000000","19116000000","17573000000","19697000000","29402000000","36400000000","43548000000","51725000000","64213000000","67547000000","81986000000","74427000000","91979000000","113121000000","129072000000","146084000000","179464000000","173039000000","173087000000","175039000000","202260000000","228240000000","263476000000","290246000000","318304000000","241515000000","310205000000","361068000000","380477000000","390965000000","411581000000","405282000000","397522000000","432179000000","476835000000","467118000000","393278000000","522455000000","626324000000",
"Marshall Islands","MHL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34000000","44000000","56000000","56000000","62000000","61000000","70000000","75000000","73000000","61000000","67000000","69000000","55000000","56000000","68000000","75000000","84000000","94000000","91000000","100000000","100000000","105000000","150000000","130000000","140000000","147000000","136000000","108000000","97000000","90000000","75000000","68000000","74000000","81000000","94000000",
"Middle income","MIC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","29412463338.1333","28970979015.2013","27983929868.3351","29849372693.9883","33790706830.8372","35596947833.0697","38484179320.7551","39164675454.3789","40619766681.0821","43154700844.9522","48801785960.5723","54438543141.6181","61127602100.9657","83747228212.5054","135482088354.712","164005885557.578","163728295475.564","185677173307.298","215738479658.299","249016431898.433","350061487793.01","394533303888.932","354395557725.649","331750690128.546","334353159986.721","331641408926.709","330384111800.422","359838212221.251","425288639238.849","466098630965.426","494175194046.894","534332477986.095","604953209863.704","661515788421.911","757939761669.574","914744011422.459","993004591668.486","1065452271434.1","995816343010.049","1005540106517.31","1198387361554.01","1199082491767.43","1281683102389.48","1543520519956.3","2000979136314.94","2400301591458.2","2841666790302.69","3449557155948.52","4281609642805.81","3417592828460.62","4480955822494.85","5563115644721.73","5814679912134.18","6035471249719.65","5980855336426.37","5143386950193.78","4857700011675.59","5599385637263.41","6296597760932.01","6148279273322.01","5602296495299.53","7401831017925.78","8203498488932.94",
"North Macedonia","MKD","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1206000000","1199000000","1484000000","1719000000","1627000000","1779000000","1915000000","1776000000","2094000000","1694000000","1995000000","2306000000","2932000000","3228000000","3763000000","5281000000","6883000000","5073000000","5474000000","7027000000","6522000000","6620000000","7301000000","6427000000","6758000000","7723000000","9050000000","9471000000","8715000000","11386000000","12755000000",
"Mali","MLI","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","33000000","36000000","46000000","34000000","37000000","43000000","36000000","34000000","34000000","39000000","47000000","63000000","70000000","110000000","180000000","176000000","155000000","159000000","286000000","361000000","439000000","365000000","332000000","353000000","279000000","299000000","444000000","374000000","504000000","502000000","602000000","671000000","608000000","634000000","589000000","772000000","772000000","739000000","761000000","824000000","806000000","990000000","928000000","1271000000","1364000000","1544000000","1820000000","2185000000","3339000000","2486000000","3428000000","3352000000","3524000000","3807000000","3909000000","3800000000","4051000000","4286000000","4722000000","5134000000","5107000000","6530000000","7380000000",
"Malta","MLT","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","83000000","82000000","80000000","85000000","97000000","98000000","109000000","112000000","123000000","148000000","161000000","161000000","176000000","239000000","361000000","375000000","423000000","516000000","575000000","759000000","938000000","860000000","789000000","733000000","717000000","759000000","887000000","1139000000","1353000000","1479000000","1964000000","2130000000","2331000000","2174000000","2447000000","2890000000","2801000000","2552000000","2668000000","2843000000","3413000000","2531000000","2646000000","3227000000","3641000000","3681000000","4307000000","4801000000","5300000000","4478000000","5062000000","6293000000","6598000000","6142000000","6798000000","6036000000","6444000000","5997000000","6769000000","7388000000","5718000000","7133000000","8328000000",
"Myanmar","MMR","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","262000000","216000000","219000000","234000000","271000000","247000000","158000000","124000000","114000000","165000000","155000000","169000000","133000000","106000000","177000000","195000000","179000000","242000000","312000000","322000000","357000000","376000000","413000000","270000000","241000000","286000000","307000000","271000000","246000000","193000000","270000000","646000000","651000000","814000000","886000000","1335000000","1358000000","2037000000","2666000000","2300000000","2371000000","2849000000","2324000000","2070000000","2174000000","1908000000","2538000000","3247000000","4256000000","4348000000","4760000000","9019000000","9201000000","12043000000","16459000000","16885000000","15705000000","19253000000","19334000000","18588000000","17947000000","14327000000","16941000000",
"Middle East & North Africa (excluding high income)","MNA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","4402575116.23066","4318949644.94715","3717254180.83409","4307731593.92131","4797246547.776","5033845442.13911","5555994726.25078","5397922189.06854","5937408461.12923","6473835264.72833","7172413896.7918","8089234612.44882","9858627206.06944","13759449494.599","24847983022.2284","37140927300.9044","38316783012.9762","46376442763.6296","51074766497.8142","51671362847.8246","69776277380.7046","87607879397.6823","82235452779.1271","78491683204.9592","73870866005.135","65534834270.1177","62499841556.2186","61548346864.6636","75498503226.7018","77226083084.6807","74361400781.8102","74102365785.3954","77215884856.4754","74433808202.0679","72484926792.0339","78675251312.6547","86292307959.1978","83485755557.0976","88861241644.1145","89818855272.5927","93683983762.4037","99712156454.5602","102187266439.988","113846900747.115","157877751023.524","186702023223.001","198397351328.846","243331764624.245","323681565008.211","300001279115.491","345923900723.984","369325774986.7","402139594060.093","403594881224.99","406545228644.785","353510362685.911","314744857631.902","341250052737.492","374556446233.201","380894645062.799","312508386186.478","385033086068.512","453593734647.144",
"Montenegro","MNE","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1842000000","2867000000","3731000000","2313000000","2182000000","2544000000","2336000000","2354000000","2369000000","2040000000","2286000000","2613000000","3010000000","2909000000","2404000000","2956000000","3704000000",
"Mongolia","MNG","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","548000000","704000000","791000000","928000000","975000000","1095000000","1139000000","1104000000","1113000000","963000000","924000000","361000000","418000000","379000000","258000000","415000000","451000000","468000000","503000000","513000000","615000000","638000000","691000000","801000000","1021000000","1184000000","1486000000","2117000000","3616000000","2131000000","3278000000","6598000000","6738000000","6358000000","5237000000","3798000000","3358000000","4337000000","5875000000","6128000000","5299000000","6846000000","8704000000",
"Northern Mariana Islands","MNP","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","240000000","240000000","334000000","433000000","526000000","523000000","607000000","554000000","646000000","660000000","664000000","606000000","540000000","439000000","356000000","334000000","349000000","350000000","329000000","335000000","442000000","472000000","588000000","625000000","591000000","592000000","427000000","459000000","550000000",
"Mozambique","MOZ","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","127000000","129000000","136000000","142000000","156000000","173000000","208000000","199000000","234000000","261000000","324000000","341000000","330000000","466000000","462000000","411000000","300000000","321000000","523000000","568000000","800000000","801000000","836000000","636000000","540000000","424000000","543000000","642000000","736000000","808000000","878000000","899000000","855000000","955000000","1019000000","704000000","759000000","739000000","790000000","1139000000","1158000000","1063000000","1543000000","1753000000","2035000000","2408000000","2869000000","3050000000","4008000000","3764000000","4600000000","6312000000","8688000000","10099000000","8747000000","8334000000","5206000000","5745000000","6944000000","7428000000","6471000000","8618000000","8840000000",
"Mauritania","MRT","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","24000000","31000000","36000000","30000000","16000000","24000000","23000000","37000000","35000000","42000000","56000000","57000000","69000000","128000000","120000000","161000000","179000000","207000000","181000000","259000000","286000000","265000000","276000000","227000000","208000000","234000000","221000000","235000000","240000000","222000000","388000000","425000000","407000000","445000000","362000000","431000000","450000000","433000000","399000000","385000000","454000000","465000000","431000000","542000000","923000000","1428000000","1167000000","1432000000","1941000000","1498000000","1935000000","2467000000","3129000000","3978000000","3642000000","3703000000","2174000000","3522000000","3183000000","3520000000","2744000000","3860000000","4594000000",
"Mauritius","MUS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","70000000","68000000","68000000","70000000","82000000","77000000","70000000","77000000","76000000","68000000","76000000","84000000","119000000","168000000","309000000","332000000","360000000","447000000","500000000","574000000","609000000","563000000","464000000","441000000","471000000","523000000","676000000","993000000","1261000000","1325000000","1618000000","1558000000","1625000000","1715000000","1930000000","1976000000","2289000000","2189000000","2073000000","2247000000","2093000000","1987000000","2159000000","2363000000","2771000000","3157000000","3627000000","3894000000","4651000000","3733000000","4386000000","5149000000","5354000000","5397000000","5610000000","4790000000","4655000000","5254000000","5661000000","5596000000","4220000000","5133000000","6617000000",
"Malawi","MWI","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","40000000","40000000","40000000","40000000","57000000","76000000","70000000","70000000","74000000","86000000","109000000","108000000","129000000","140000000","188000000","253000000","206000000","235000000","338000000","399000000","439000000","359000000","304000000","311000000","271000000","285000000","260000000","295000000","406000000","503000000","575000000","703000000","735000000","546000000","497000000","475000000","624000000","781000000","515000000","673000000","532000000","563000000","695000000","786000000","933000000","1165000000","1207000000","1378000000","2204000000","2022000000","2173000000","2428000000","2360000000","2845000000","2778000000","2312000000","2210000000","2547000000","2706000000","2941000000","2726000000","3257000000","3170000000",
"Malaysia","MYS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","910000000","920000000","998000000","1043000000","1047000000","1096000000","1104000000","1086000000","1160000000","1178000000","1401000000","1447000000","1611000000","2450000000","4114000000","3566000000","3824000000","4542000000","5909000000","7849000000","10779000000","11550000000","12418000000","13262000000","14051000000","12253000000","10806000000","12681000000","16507000000","22480000000","29258000000","36649000000","39856000000","45650000000","59600000000","77691000000","78418000000","79029000000","58272000000","65389000000","81963000000","73744000000","79761000000","83299000000","105166000000","114324000000","130441000000","146170000000","156348000000","123757000000","164622000000","187473000000","196393000000","205897000000","208851000000","175971000000","168684000000","195417000000","217602000000","204998000000","190860000000","238240000000","294430000000",
"North America","NAC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","22465915156.3708","22021481618.2569","24024435469.0811","25090475374.6921","27735055121.7574","31841060467.1251","37843916160.9744","39610639572.621","47676507703.5261","52382097934.7728","56769377658.9919","64877286800.2592","78977040894.5667","98380969129.5626","144867315849.266","142126642364.23","172908669760.804","202691722673.059","232550849794.541","279139296110.838","319841000000","343685000000","313363000000","335045000000","424566000000","433506000000","468228000000","517456000000","572742000000","613249000000","640826000000","633655000000","683747000000","743007000000","844838000000","939828000000","997752000000","1100512000000","1151048000000","1280335000000","1504806000000","1407191000000","1428476000000","1548904000000","1806599000000","2056102000000","2278171000000","2411758000000","2589657000000","1936267000000","2372846000000","2730564000000","2813720000000","2805849000000","2888828000000","2746359000000","2664071000000","2853222000000","3084428000000","3031584000000","2828403000000","3440384000000","3958899000000",
"Namibia","NAM","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","1156000000","1244000000","1040000000","921000000","818000000","581000000","886000000","1211000000","1272000000","1259000000","1163000000","1149000000","1283000000","1326000000","1412000000","1616000000","1670000000","1753000000","1648000000","1610000000","1550000000","1547000000","1470000000","1980000000","2396000000","2577000000","2884000000","3520000000","4340000000","4980000000","5570000000","6593000000","7256000000","7621000000","8523000000","7697000000","6673000000","6778000000","8289000000","8086000000","6823000000","9122000000","9800000000",
"New Caledonia","NCL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","38000000","48000000","41000000","38000000","54000000","77000000","67000000","79000000","93000000","127000000","230000000","234000000","209000000","219000000","282000000","347000000","277000000","292000000","292000000","361000000","456000000","408000000","367000000","305000000","311000000","348000000","458000000","626000000","604000000","766000000","883000000","863000000","917000000","858000000","876000000","957000000","995000000","929000000","929000000","1006000000","924000000","931000000","1008000000","1541000000","1636000000","1774000000","2117000000","2809000000","3233000000","2574000000","3312000000","3698000000","3245000000","3202000000","3323000000","2689000000","2395000000","2511000000","2805000000","2944000000","2592000000","2780000000","3709000000",
"Niger","NER","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","13000000","19000000","27000000","23000000","34000000","38000000","45000000","46000000","41000000","48000000","58000000","54000000","66000000","86000000","97000000","101000000","126000000","197000000","305000000","461000000","594000000","510000000","466000000","324000000","288000000","369000000","368000000","311000000","387000000","363000000","388000000","355000000","479000000","375000000","328000000","374000000","448000000","374000000","471000000","410000000","395000000","412000000","468000000","622000000","750000000","943000000","949000000","1149000000","1696000000","2200000000","2476000000","2190000000","1900000000","2018000000","2190000000","1976000000","1715000000","1952000000","2281000000","2326000000","2415000000","2741000000","2722000000",
"Nigeria","NGA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","604000000","623000000","569000000","579000000","711000000","770000000","718000000","626000000","540000000","696000000","1059000000","1514000000","1505000000","1862000000","2772000000","6041000000","8213000000","11095000000","12821000000","10218000000","16660000000","20877000000","16061000000","12254000000","9364000000","8877000000","4034000000","3912000000","4717000000","4187000000","5627000000","8986000000","8275000000","7508000000","6613000000","8222000000","6438000000","9501000000","9211000000","8588000000","8721000000","11586000000","7547000000","10853000000","14164000000","20754000000","26523000000","34830000000","49951000000","33906000000","44235000000","56000000000","51000000000","56000000000","58300000000","44700000000","35532000000","31273000000","43007000000","55257000000","35740000000","51941000000","53614000000",
"Nicaragua","NIC","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","72000000","71000000","93000000","111000000","137000000","160000000","182000000","204000000","185000000","177000000","199000000","210000000","218000000","327000000","562000000","517000000","532000000","762000000","596000000","360000000","887000000","999000000","776000000","826000000","848000000","964000000","857000000","827000000","805000000","615000000","638000000","751000000","855000000","744000000","867000000","975000000","1154000000","1450000000","1492000000","1862000000","1802000000","1805000000","1853000000","2027000000","2457000000","2956000000","3404000000","3989000000","4731000000","3929000000","4792000000","6355000000","6778000000","6688000000","6946000000","7060000000","5827000000","7708000000","7351000000","6837000000","6377000000","10166000000","11247000000",
"Netherlands","NLD","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","5361000000","6085000000","6398000000","7117000000","8414000000","8925000000","9540000000","9875000000","10963000000","12983000000","15688000000","17867000000","20667000000","28744000000","38949000000","40897000000","46734000000","52903000000","61314000000","77331000000","78039000000","67231000000","63766000000","61652000000","62295000000","65197000000","75536000000","91307000000","99474000000","104330000000","126098000000","125873000000","134650000000","126270000000","150337000000","185232000000","190923000000","190731000000","195639000000","206162000000","218267000000","208638000000","219265000000","264704000000","319669000000","363822000000","416832000000","492616000000","580937000000","443153000000","516409000000","594366000000","586927000000","589697000000","589570000000","512105000000","500797000000","574646000000","645502000000","635678000000","595122000000","757380000000","898536000000",
"Norway","NOR","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1462000000","1616000000","1664000000","1822000000","1984000000","2210000000","2404000000","2748000000","2706000000","2942000000","3702000000","4075000000","4373000000","6289000000","8420000000","9705000000","11121000000","12883000000","11497000000","13706000000","16926000000","15650000000","15477000000","13497000000","13885000000","15556000000","20301000000","22639000000","23220000000","23676000000","27231000000","25572000000","26072000000","24081000000","27432000000","32968000000","35615000000","35709000000","37473000000","34166000000","34391000000","32955000000","34873000000","40055000000","48534000000","55488000000","64261000000","80297000000","90293000000","68970000000","77330000000","90784000000","87308000000","89808000000","89460000000","76424000000","72110000000","81249000000","86600000000","85319000000","80447000000","97764000000","105545000000",
"Nepal","NPL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","38000000","21000000","24000000","79000000","98000000","108000000","75000000","61000000","56000000","85000000","75000000","85000000","85000000","104000000","134000000","172000000","163000000","168000000","221000000","254000000","342000000","369000000","395000000","464000000","417000000","453000000","460000000","571000000","678000000","582000000","672000000","737000000","776000000","890000000","1155000000","1333000000","1398000000","1693000000","1246000000","1422000000","1573000000","1473000000","1419000000","1754000000","1938000000","2283000000","2492000000","3122000000","3590000000","4384000000","5133000000","5774000000","6066000000","6571000000","7590000000","6652000000","8935000000","10345000000","12712000000","12340000000","9856000000","15893000000","13353000000",
"Nauru","NRU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114000000","91000000","51000000","43000000","47000000","36000000","46000000","43000000","35000000",
"New Zealand","NZL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","786000000","901000000","753000000","903000000","961000000","1052000000","1095000000","955000000","895000000","1003000000","1245000000","1348000000","1523000000","2176000000","3648000000","3155000000","3254000000","3361000000","3491000000","4553000000","5472000000","5734000000","5782000000","5333000000","6203000000","5992000000","6063000000","7276000000","7342000000","8784000000","9501000000","8381000000","9201000000","9636000000","11913000000","13957000000","14724000000","14519000000","12496000000","14318000000","13904000000","13308000000","15047000000","18559000000","23195000000","26219000000","26424000000","30882000000","34369000000","25574000000","30617000000","37105000000","38254000000","39641000000","42518000000","36554000000","36079000000","40125000000","43793000000","42363000000","37152000000","49855000000","54256000000",
